98.592,72.41200000000001
124.907,36.827
91.604,25.373
2.15,.8100000000000001
58.551,46.795
.023,.0043
94.118,78.483
2.1,1.06
130.03,64.27800000000001
1.03,.37
2.22,.83
2.09,1.03
8.125999999999999,3.8
.0772,.0542
.319,.238
.339,.166
.405,.165
.0921,.0482
.316,.217
.126,.0477
.335,.18
.145,.0607
.4,.153
3951.4,1414.1
.28,.092
.6870000000000001,.078
.71,.072
1.21,.128
1299,1247.4
.902,.171
5078.5,2265.4
.28,.091
7434.7,2768.5
.1907,.0323
5.562,1.141
.123,.047
.189,.042
.095,.056
.14,.081
4.85,1.39
.055,.048
.186,.198
.024,.061
4.72,1.26
.156,.046
.192,.038
.128,.074
.008,.044
.772,.174
.114,.057
.71,.116
.015,.063
.121,.055
2.12,1.27
.108,.052
.363,.163
.918,.176
.14,.042
.158,.046
5.721,1.644
2.68,.93
.499,.051
1.09,2.109
.113,.064
.315,.038
.353,.059
.001,.043
.099,.053
.192,.04
.181,1.883
.005,1.441
.036,.042
.094,.057
.524,.966
.109,.05
.948,1.128
.107,.056
.108,.085
1.809,1.939
1.691,.954
.12,.057
.065,.049
.125,.055
.153,.067
.141,.069
.174,.04
.134,.062
7.222,1.322
.015,1.439
.079,.069
.147,1.725
.198,.096
7.833,1.405
.03,1.404
6.74,1.031
.136,.039
.004,.077
.171,.106
.094,.037
.047,.064
8.65,1.43
6.299,1.362
.153,.067
.019,.121
.135,.073
.108,.096
.148,.076
.099,.085
.191,.044
.18,.167
.126,.054
.17,.061
.021,.041
.113,.125
.097,.059
.016,.072
.104,.063
.091,.209
.232,.218
.089,9.24
.02,.042
.095,.04
.269,.206
.279,.193
.174,.038
.179,.107
.114,.101
.105,.049
.208,.124
7.892,1.363
.105,.062
.293,.193
9.525,103.351
.209,.127
.016,.056
.239,.065
.102,.049
1.759,3.185
.471,1.349
.012,.161
.095,.099
.281,.144
.508,.663
.237,.042
.072,.078
.142,.138
.376,3.037
.021,.042
.172,.039
7.435,5.267
.349,5.449
.408,.519
.263,1.494
5.635,1.136
1.652,3.07
.253,.077
277.36,162.431
5.607,3.849
.061,.155
.177,.125
.06,.061
3.193,2.096
.024,.06
.987,.196
4.635,1.347
4.102,1.096
.82,.175
1.26,.45
.749,.252
.632,.336
.616,.324
.84,.39
.9,.37
.543,.237
.701,.314
.84,.39
.6879999999999999,.242
2.368,.9419999999999999
1.487,.375
.17,.046
1.487,.375
1.81,.308
1.606,.8169999999999999
.8,.229
2.512,.784
2.413,1.075
1.29,.46
.328,.6889999999999999
.91,.146
2.422,.993
1.29,.46
3.782,2.063
2.368,.9419999999999999
.14,1.38
.243,1.049
1.399,.329
.017,.059
.002,.06
.13,.043
.105,.047
2.6,1.23
.389,.143
.275,.111
.216,.133
.144,.138
.222,.09
.394,.135
.31,.103
.5629999999999999,.127
.247,.092
.353,.147
.395,.111
2.6,1.23
.223,.186
.342,.141
.305,.119
.178,.179
.5669999999999999,.134
.0098,.0042
.82,.49
.0112,.0041
.82,.49
.0066,.0037
.0046,.0042
.0026,.0051
.0049,.0046
.0142,.0048
.006,.0037
.007,.0039
2.77,2.47
3.96,1.43
2.97,1.57
5.5,1.41
4.21,1.62
4.4,1.82
3.12,1.21
1.87,1.41
3.23,1.37
3.24,1.81
1.35,1.25
4.37,1.29
3.06,1.21
3.71,1.39
3.64,1.21
3.98,1.55
1.84,.41
3.07,1.43
.84,.41
19.32,11.11
16.71,9.35
29.52,23.65
11.82,5.96
25.37,16.71
30.73,35.63
.68,.52
.088,.052
.145,.084
.15,.042
.103,.041
.022,.041
.5679999999999999,.205
.1,.04
.101,.172
.279,.104
.123,.051
.091,.039
.037,.073
1.137,.274
.012,.113
.076,.042
.042,.038
.045,.037
.042,.045
.121,.129
.107,.076
.322,.183
.526,.165
0,.104
.504,.309
.13,.092
.29,.108
.113,.043
.022,.124
.032,.077
.111,.04
.116,.077
.162,.044
.329,.093
.048,.041
.09,.052
.086,.067
.201,.058
.109,.042
.045,.081
.256,.163
4.209,1.102
.023,.047
.091,.065
.15,.049
.086,.203
.305,.106
2.864,1.425
.352,.172
.637,.124
.632,.117
.37,.104
.392,.099
3.184,1.399
.556,.334
.401,.199
.26,.131
.243,.183
.273,.103
.178,.093
.235,.104
.274,.13
.08,.045
.045,.088
.081,.079
.088,.037
.0152,.079
.035,.041
.083,.071
.413,.091
.263,.095
.03,.076
.003,.062
.331,.089
.064,.044
.058,.104
1.58,.72
.266,.0347
.035,.047
.84,.51
.00682,.00119
.153,.049
.00792,.00119
.216,.047
.096,.041
.16,.045
.67,.54
.305,.0351
.107,.047
1.05,.53
.00961,.00121
.156,.045
.719,.235
.306,.164
.5570000000000001,.081
.23,.069
3.72,1.647
1.39,.82
.643,.335
5.381,1.946
.139,.054
1.661,.582
1.88,1
1.83,1.01
.769,.341
.0171,.325
.05,.059
.248,.075
.34,.127
.09,.61
.791,.267
.273,.141
1.6,.8100000000000001
.7,.6
.088,.049
.553,.084
.005,.054
.0143,1.199
.274,.329
.026,.063
.041,.043
.019,.049
.011,.061
.6899999999999999,.58
.043,.053
.881,.726
.11,.064
.099,.054
.044,.059
1.11,.76
.023,.047
.011,.052
.09,.064
.05,.048
.927,.735
.088,.056
.127,.068
.005,.049
.138,.055
3.603,1.914
.015,.049
.033,.053
.163,.695
.736,1.018
.042,.053
.0603,1.232
.077,.057
.004,.051
1.056,.573
.579,.216
.008,.047
.009,.066
.01,.046
.099,.205
.085,.057
.003,.054
.37,.122
2.037,.899
1.22,.73
.085,.056
.089,.047
.055,.053
.011,.047
.046,.051
1.27,.75
.085,.055
.007,.053
.117,.051
.022,.061
.654,.179
.012,.051
.127,.062
.087,.052
.556,.259
.151,.088
1.73,1.13
.149,.317
.0352,.00938
.431,.471
.00999,.0157
.027,.0144
.0143,.0104
.89,.38
.931,.516
.323,.165
24.263,9.944000000000001
18.2,5.8
