0.038,0.046
0.039,0.046
0.04,0.046
0.032,0.019
0.294,0.152
0.536,0.223
0.248,0.112
0.016,0.016
0.038,0.018
0.247,0.128
0.029,0.017
0.287,0.109
0.503,0.204
0.309,0.122
0.258,0.109
0.307,0.14
0.288,0.141
0.134,0.073
0.101,0.04
0.137,0.063
0.117,0.044
0.125,0.064
0.055,0.013
0.012,0.016
0.106,0.023
0.019,0.014
0.091,0.023
0.032,0.013
0.04,0.014
0.045,0.026
0.036,0.027
0.113,0.028
0.089,0.025
0.044,0.034
0.06,0.022
0.126,0.033
0.03,0.011
0.065,0.063
0.033,0.025
0.004,0.012
0.032,0.017
0.024,0.017
0.089,0.068
0.015,0.015
0.025,0.021
0.14,0.032
0.026,0.015
0.159,0.062
0.058,0.017
0.048,0.008
0.053,0.046
0.031,0.013
0.033,0.008
0.066,0.009
0.05,0.014
0.108,0.01
0.039,0.007
0.026,0.007
0.031,0.007
0.054,0.0013
0.084,0.01
0.1,0.014
0.034,0.009
0.081,0.028
0.007,0.019
0.075,0.019
0.127,0.023
0.291,0.097
0.152,0.049
0.193,0.019
0.147,0.03
0.129,0.032
0.185,0.019
0.143,0.034
0.21,0.047
0.109,0.024
0.184,0.044
0.31,0.081
0.106,0.023
0.226,0.05
0.161,0.047
0.125,0.055
0.133,0.033
0.145,0.03
0.202,0.046
0.105,0.023
0.152,0.046
0.314,0.079
0.196,0.041
0.191,0.019
0.195,0.019
0.304,0.078
0.144,0.03
0.275,0.104
0.182,0.019
0.277,0.1
0.189,0.019
0.098,0.037
0.033,0.014
0.044,0.016
0.038,0.023
0.156,0.041
0.192,0.047
1.074,0.426
3.504,0.856
11.106,5.222
0.006,0.0126
0.389,0.974
1.276,0.553
0.035,0.012
0.273,0.046
0.184,0.033
0.311,0.103
0.36,0.088
0.469,0.179
0.383,0.152
0.252,0.072
0.13,0.054
0.1,0.054
0.364,0.133
0.294,0.073
0.13,0.055
0.232,0.072
0.319,0.103
0.379,0.152
0.252,0.068
0.059,0.026
0.106,0.036
0.045,0.008
0.029,0.007
0.022,0.01
0.045,0.013
0.036,0.007
0.012,0.044
0.096,0.046
0.027,0.008
0.051,0.021
0.025,0.006
0.029,0.01
0.08,0.034
0.024,0.037
0.039,0.012
0.029,0.005
0.031,0.008
0.075,0.025
0.015,0.037
0.08,0.039
0.045,0.034
0.032,0.005
0.081,0.036
0.023,0.007
0.02,0.009
0.028,0.008
0.027,0.008
0.021,0.006
0.027,0.012
0.031,0.035
0.032,0.01
0.015,0.006
0.041,0.011
0.029,0.045
0.047,0.065
0.069,0.081
0.017,0.011
0.119,0.029
0.032,0.009
0.022,0.024
0.023,0.028
0.021,0.017
0.021,0.007
0.016,0.029
0.031,0.007
0.118,0.032
0.003,0.03
0.002,0.006
0.083,0.036
0.019,0.006
0.021,0.005
0.003,0.032
0.07,0.091
0.088,0.026
0.043,0.011
0.028,0.014
0.05,0.034
0.062,0.025
0.038,0.007
0.036,0.009
0.043,0.026
0.125,0.051
0.062,0.011
0.029,0.008
0.011,0.023
0.036,0.025
0.041,0.009
0.037,0.01
0.023,0.013
0.08,0.026
0.036,0.009
0.009,0.021
0.034,0.038
0.056,0.012
0.018,0.007
0.059,0.012
0.101,0.043
0.053,0.007
0.019,0.003
0.035,0.018
0.023,0.011
0.027,0.005
0.042,0.012
0.001,0.021
0.075,0.082
0.033,0.054
0.066,0.09
0.054,0.054
0.085,0.059
0.156,0.042
0.06,0.077
0.17,0.087
0.19,0.044
0.064,0.038
0.027,0.018
0.033,0.054
2.227,0.643
1.97,0.888
0.526,0.206
0.528,0.233
0.297,0.131
0.003,0.067
0.078,0.039
0.032,0.03
0.019,0.031
0.511,0.239
0.042,0.018
0.477,0.203
0.078,0.039
0.004,0.019
0.02,0.018
0.323,0.136
0.026,0.035
0.012,0.019
1.934,0.855
0.072,0.032
0.012,0.035
2.217,0.671
0.041,0.052
0.02,0.022
0.337,0.098
0.024,0.065
0.045,0.018
0.078,0.032
0.027,0.023
0.524,0.465
11.82,2.636
9.063,1.497
6.748,1.347
0.297,0.159
0.065,0.019
0.0545,0.202
2.354,0.634
2.856,1.164
9.985,1.647
2.218,0.645
0.173,0.028
0.259,0.26
2.35,0.83
0.349,0.157
6.192,1.031
0.13,0.162
2.616,0.57
10.71,2.277
0.493,0.232
6.717,0.865
10.84,3.463
0.0238,0.13
7.004,0.999
0.289,0.137
0.364,0.151
0.187,0.087
0.363,0.105
0.209,0.091
0.211,0.097
0.097,0.097
0.125,0.058
0.075,0.015
19.8,8.31
528,476
0.011,0.021
0.047,0.054
0.06,0.019
22.6,11.4
15.6,7.639
0.061,0.019
0.064,0.031
887,487
43.3,902
32.7,5.64
110,330
0.003,0.027
23.3,76.9
12.9,9.27
27.3,111
13.8,599
0.009,0.024
77,60
3.63,391
0.036,0.015
1.87,18.7
0.043,0.026
443,1257
0.013,0.026
0.044,0.048
0.015,0.032
72.5,222
226,163
0.031,0.024
0.417,0.024
0.417,0.024
0.419,0.023
0.059,0.123
0.027,0.092
0.031,0.114
0.42,0.023
0.072,0.054
0.103,0.125
0.245,0.053
0.0071,0.038
0.06,0.03
0.0044,0.0055
0.085,0.042
0.091,0.03
0.163,0.029
0.017,0.007
0.01,0.0058
0.121,0.046
0.185,0.052
0.023,0.01
0.085,0.03
0.011,0.012
0.024,0.039
0.02,0.037
0.05,0.034
0.033,0.036
0.114,0.041
2e-04,0.0092
0.085,0.041
0.024,0.006
0.178,0.074
0.02,0.005
0.035,0.006
0.026,0.006
0.01,0.101
0.249,0.229
0.002,0.001
0.02,0.005
0.578,0.133
0.108,0.116
0.004,0.001
0.492,0.133
0.548,0.079
0.655,0.051
0.607,0.055
0.016,0.015
0.568,0.05
0.005,0.001
0.06,0.058
0.02,0.005
0.696,0.028
0.534,0.058
0.024,0.01
0.027,0.005
0.026,0.005
0,0.007
0.032,0.005
0.02,0.005
0.029,0.01
0.637,0.052
0.236,0.125
0.004,0.007
0.149,0.056
0.444,0.048
0.001,0.001
0.239,0.175
0.82,0.12
0.44,0.08
0.06,0.05
0.63,0.18
0.28,0.07
0.89,0.19
1.09,0.21
0.67,0.21
0.19,0.05
0.337,0.179
0.53,0.11
0.97,0.13
0.54,0.1
0.0178,0.0446
0.23,0.06
0.38,0.1
0.22,0.06
0.114,0.0476
1.04,0.22
0.33,0.28
0.1,0.05
0.08,0.07
0.51,0.14
0.0394,0.0772
0.02,0.07
0.07,0.07
0.2,0.05
0.22,0.05
0.294,0.162
0.67,0.14
0.26,0.08
0.74,0.11
0.48,0.1
1.09,0.18
0.13,0.08
0.55,0.09
0.31,0.09
0.72,0.09
0.38,0.07
0.37,0.11
0.53,0.13
0.23,0.07
1.11,0.11
0.55,0.08
0.09,0.2
1.05,0.11
0.19,0.07
0.14,0.03
0.41,0.1
1.41,0.2
0.57,0.18
0.28,0.07
0.035,0.133
0.56,0.08
0.23,0.06
0.14,0.04
0.47,0.1
0.4,0.25
0.06,0.05
0.57,0.1
0.042,0.039
0.15,0.085
0.027,0.009
0.077,0.048
0.022,0.029
0.022,0.028
0.018,0.016
0.019,0.035
0.047,0.027
0.038,0.033
0.152,0.037
0.08,0.043
0.074,0.04
0.058,0.047
0.052,0.015
0.192,0.068
0.019,0.038
0.033,0.012
0.135,0.074
0.05,0.01
0.098,0.042
0.192,0.066
0.026,0.028
0.027,0.023
0.019,0.012
0.051,0.009
0.023,0.008
0.057,0.009
0.026,0.027
0.006,0.012
0.033,0.053
0.059,0.019
0.08,0.046
0.012,0.008
0.123,0.053
0.025,0.009
0.1236,0.051
0.011,0.012
0.058,0.046
0.047,0.026
0.064,0.01
0.013,0.022
0.135,0.072
0.007,0.021
0.04,0.026
0.048,0.013
0.021,0.006
0.01,0.014
0.06,0.018
0.044,0.058
0.013,0.023
0.0042,0.0039
0.0063,0.0226
0.0104,0.0068
0.0013,0.002
0.0118,0.0066
0.0013,0.0025
2e-04,0.0042
8e-04,0.0044
0.0083,0.0062
0.011,0.0116
0.1884,0.1483
0.0048,0.0041
0.019,0.01
0.012,0.002
0.013,0.011
0.013,0.001
0.006,0.004
0.01,0.002
0.025,0.005
0.027,0.005
0.026,0.004
0.01,0.002
0.003,0.011
0.041,0.014
0.014,0.004
0.026,0.004
0.01,0.002
0.005,0.003
0.004,0.004
0.024,0.006
0.016,0.002
0.009,0.002
0.01,0.005
0.012,0.001
0.003,0.004
0.001,0.001
0.002,0.001
0.009,0.003
0.017,0.007
0.019,0.006
0.011,0.001
0.019,0.008
0.003,0.001
0.007,0.003
0.028,0.005
0.011,0.002
0.02,0.006
0.004,0.001
0.011,0.002
0.008,0.004
0.007,0.002
0.006,0.001
0.007,0.003
0.006,0.002
0.012,0.002
0.014,0.003
0.014,0.002
0.007,0.002
0.004,0.002
0.001,0.001
0.01,0.002
0.022,0.014
0.008,0.003
0.004,0.01
0.002,0.001
0.01,0.001
0.001,0.003
0.013,0.015
0.024,0.006
0.01,0.005
0.001,0.003
0.002,0.001
0.009,0.002
0.026,0.004
0.003,0.014
0.002,0.001
0.019,0.006
0.008,0.005
0.009,0.002
0.021,0.005
0.005,0.001
0.028,0.005
0.019,0.006
0.011,0.001
0.012,0.002
0.006,0.005
0.011,0.001
0.002,0.005
0.004,0.001
0.002,0.001
0.016,0.002
0.002,0.017
0.008,0.003
0.029,0.008
0.029,0.005
0.03,0.012
0.026,0.005
0.008,0.003
0.008,0.002
0.012,0.002
0.028,0.005
0.002,0.001
0.002,0.001
0.019,0.008
0.003,0.001
0.019,0.008
0.024,0.006
0.005,0.001
0.031,0.01
0.019,0.005
0.026,0.004
0.004,0.001
0.008,0.002
0.008,0.002
0.003,0.001
0.014,0.002
0.025,0.004
0.003,0.001
0.001,0.003
0.028,0.005
0.007,0.003
0.009,0.002
0.012,0.001
0.002,0.005
0.015,0.016
0.007,0.006
0.217,0.047
0.075,0.024
0.019,0.019
0.029,0.021
0.013,0.014
0.298,0.094
0.002,0.004
0.002,0.006
0.028,0.023
0.005,0.004
